spp,x,y
Astyanax bimaculatus,-74.505017,-5.31605
Astyanax bimaculatus,-74.5129,-5.369433
Astyanax bimaculatus,-74.50195,-5.842917
Astyanax bimaculatus,-74.494667,-5.3375
Astyanax bimaculatus,-66.72318,8.763472
Astyanax bimaculatus,-74.51365,-5.370117
Astyanax bimaculatus,-74.502317,-5.342083
Astyanax fasciatus,-90.733333,14.266667
Astyanax fasciatus,-88.433333,18.033333
Astyanax fasciatus,-90.366667,15.483333
Astyanax fasciatus,-86.55,15.483333
Astyanax fasciatus,-86.75,15.666667
Astyanax fasciatus,-90.3,14.866667
Astyanax fasciatus,-86.463908,15.666481
Astyanax fasciatus,-89.233333,15.233333
Astyanax fasciatus,-89.815793,14.787511
Astyanax fasciatus,-89,15.606238
Astyanax fasciatus,-90.785,14.092732
Astyanax fasciatus,-90.936944,14.304952
Astyanax fasciatus,-83.383333,14.033333
Astyanax bimaculatus,-64.169444,10.328889
Astyanax bimaculatus,-69.267999,8.815779
Astyanax bimaculatus,-62.641667,6.583333
Astyanax bimaculatus,-62.616667,6.583333
Astyanax bimaculatus,-62.633333,6.583333
Astyanax bimaculatus,-62.633333,6.583333
Astyanax bimaculatus,-62.65,6.583333
Astyanax bimaculatus,-62.65,6.583333
Astyanax fasciatus,-83.475446,10.48331
Astyanax fasciatus,-86.230589,15.528179
Astyanax fasciatus,-85.877881,15.924146
Astyanax fasciatus,-89.012301,14.906318
Astyanax fasciatus,-88.951888,16.272944
Astyanax fasciatus,-88.621731,17.537425
Astyanax fasciatus,-88.53873,17.580408
Astyanax fasciatus,-88.857505,17.818244
Astyanax fasciatus,-88.857505,17.818244
Astyanax bimaculatus,-60.913347,-15.463624
Astyanax bimaculatus,-63.116667,-15.933333
Astyanax bimaculatus,-62.766667,-16.416667
Astyanax bimaculatus,-63.25,-17.516667
Astyanax bimaculatus,-58.983333,-18.583333
Astyanax bimaculatus,-59.583333,-18.383333
Astyanax bimaculatus,-58.733333,-17.933333
Astyanax bimaculatus,-59.2,-18.116667
Astyanax bimaculatus,-59.466667,-18.216667
Astyanax bimaculatus,-61.404994,-16.546923
Astyanax bimaculatus,-60.583333,-17.3
Astyanax bimaculatus,-63.416667,-14.75
Astyanax bimaculatus,-64.966667,-14.816667
Astyanax bimaculatus,-64.933333,-14.4
Astyanax bimaculatus,-63.2,-15.883333
Astyanax bimaculatus,-63.283333,-15.883333
Astyanax bimaculatus,-64.083333,-13.233333
Astyanax bimaculatus,-73.052958,4.060369
Astyanax bimaculatus,-69.594444,7.422222
Astyanax bimaculatus,-68.687195,8.568056
Astyanax bimaculatus,-69.512008,7.469723
Astyanax bimaculatus,-66.850591,8.588497
Astyanax bimaculatus,-68.367222,8.121667
Astyanax fasciatus,-89.048333,17.131667
Astyanax bimaculatus,-63.127436,10.123946
Astyanax bimaculatus,-66.489722,7.369722
Astyanax bimaculatus,-66.893694,8.712564
Astyanax bimaculatus,-66.502093,7.133489
Astyanax bimaculatus,-66.502093,7.133489
Astyanax bimaculatus,-69.512008,7.469723
Astyanax bimaculatus,-68.163889,8.320833
Astyanax bimaculatus,-65.8323,3.108056
Astyanax bimaculatus,-68.418056,8.383333
Astyanax bimaculatus,-69.58333,7.5505
Astyanax bimaculatus,-66.5,7.333333
Astyanax fasciatus,-47.816667,-16.016667
Astyanax scabripinnis,-47.816667,-16.016667
Astyanax scabripinnis,-47.85,-16.016667
Astyanax bimaculatus,-67.537863,8.811635
Astyanax bimaculatus,-67.39672,7.965179
Astyanax bimaculatus,-69.327708,7.894583
Astyanax bimaculatus,-69.548865,7.412381
Astyanax bimaculatus,-68.012701,9.082509
Astyanax fasciatus,-83.523748,10.587593
Astyanax fasciatus,-83.52465,10.522961
Astyanax fasciatus,-83.523233,10.582946
Astyanax fasciatus,-89.150386,15.593129
Astyanax fasciatus,-89.150386,15.593129
Astyanax fasciatus,-88.87681,15.733994
Astyanax fasciatus,-89.182256,15.579322
Astyanax fasciatus,-89.694463,16.983134
Astyanax fasciatus,-89.897946,16.92698
Astyanax fasciatus,-89.150386,15.593129
Astyanax fasciatus,-89.888793,16.924253
Astyanax fasciatus,-89.888793,16.924253
Astyanax fasciatus,-89.888793,16.924253
Astyanax fasciatus,-89.888793,16.924253
Astyanax bimaculatus,-69.58892,7.384552
Astyanax bimaculatus,-70.828246,8.243188
Astyanax bimaculatus,-70.828246,8.243188
Astyanax bimaculatus,-67.011372,6.543317
Astyanax bimaculatus,-73.717004,3.571932
Astyanax bimaculatus,-73.816957,3.267458
Astyanax bimaculatus,-73.773264,3.104744
Astyanax bimaculatus,-73.485788,4.285381
Astyanax bimaculatus,-73.22056,4.369067
Astyanax bimaculatus,-73.192679,4.383195
Astyanax bimaculatus,-73.418368,4.286414
Astyanax bimaculatus,-73.394404,3.886847
Astyanax bimaculatus,-73.001689,4.057945
Astyanax fasciatus,-72.310986,8.364597
Astyanax fasciatus,-72.228517,10.412598
Astyanax fasciatus,-82.462164,9.326738
Astyanax fasciatus,-82.414496,9.295892
Astyanax fasciatus,-80.129385,8.603564
Astyanax bimaculatus,-73.482358,4.124289
Astyanax bimaculatus,-69.147044,9.557741
Astyanax bimaculatus,-69.147044,9.557741
Astyanax bimaculatus,-72.128489,4.314679
Astyanax fasciatus,-71.74428,8.471548
Astyanax fasciatus,-70.922466,9.940041
Astyanax fasciatus,-84.171918,9.438062
Astyanax fasciatus,-82.451307,9.31559
Astyanax fasciatus,-82.42736,9.298925
Astyanax fasciatus,-83.375352,9.14978
Astyanax fasciatus,-84.961982,10.210054
Astyanax fasciatus,-84.758762,10.060874
Astyanax fasciatus,-83.460042,8.957807
Astyanax fasciatus,-85.122674,10.472125
Astyanax fasciatus,-84.46254,9.575921
Astyanax fasciatus,-84.168003,9.451545
Astyanax fasciatus,-84.3793,9.534934
Astyanax fasciatus,-83.517482,10.572533
Astyanax fasciatus,-83.551964,10.525805
Astyanax fasciatus,-94.749657,17.771493
Astyanax fasciatus,-94.775093,17.755347
Astyanax fasciatus,-77.737009,8.113068
Astyanax fasciatus,-98.824399,18.578678
Astyanax fasciatus,-88.523955,17.040397
Astyanax fasciatus,-88.620336,17.089724
Astyanax fasciatus,-88.523955,17.040397
Astyanax fasciatus,-78.977385,9.060727
Astyanax fasciatus,-83.585094,10.62469
Astyanax fasciatus,-83.56295,10.520067
Astyanax fasciatus,-83.513363,10.55954
Astyanax fasciatus,-89.306592,15.52808
Astyanax fasciatus,-83.508041,10.548106
Astyanax fasciatus,-95.253038,18.446122
Astyanax bimaculatus,-53.9,5.733
Astyanax bimaculatus,-53.9,5.733
Astyanax bimaculatus,-52.7,4.033
Astyanax bimaculatus,-58.5,-30.667
Astyanax bimaculatus,-58.5,-30.667
Astyanax bimaculatus,-58.5,-30.667
Astyanax bimaculatus,-38.483,-12.967
Astyanax fasciatus,-88.167,17.483
Astyanax fasciatus,-58.5,-30.667
Astyanax fasciatus,-71.583,9.917
Astyanax fasciatus,-88.167,17.483
Astyanax bimaculatus,-72.69993,-12.851856
Astyanax bimaculatus,-78.030014,-6.844667
Astyanax bimaculatus,-74.354358,-5.270897
Astyanax bimaculatus,-73.013491,4.165469
Astyanax bimaculatus,-72.6883,-12.868843
Astyanax bimaculatus,-74.931325,-10.304285
Astyanax bimaculatus,-77.515937,-4.448802
Astyanax bimaculatus,-59.781347,8.343678
Astyanax bimaculatus,-59.580994,4.966496
Astyanax bimaculatus,-47.658138,-22.723555
Astyanax bimaculatus,-67.132131,-15.680681
Astyanax bimaculatus,-47.658138,-22.723555
Astyanax bimaculatus,-47.658138,-22.723555
Astyanax bimaculatus,-74.994694,-7.362616
Astyanax bimaculatus,-74.748294,-11.008323
Astyanax bimaculatus,-67.340675,-14.295043
Astyanax bimaculatus,-67.528043,-14.431925
Astyanax bimaculatus,-66.982571,-13.96744
Astyanax bimaculatus,-72.6883,-12.868843
Astyanax bimaculatus,-58.12704,6.807564
Astyanax bimaculatus,-58.140945,6.804879
Astyanax bimaculatus,-77.913585,-7.344424
Astyanax bimaculatus,-75.324563,-11.058677
Astyanax bimaculatus,-65.58398,-10.536708
Astyanax fasciatus,-82.3245,8.555771
Astyanax fasciatus,-77.133656,7.40105
Astyanax fasciatus,-96.729309,18.641714
Astyanax fasciatus,-89.360293,15.116062
Astyanax fasciatus,-89.084567,15.261163
Astyanax fasciatus,-92.268678,17.526573
Astyanax fasciatus,-90.017416,14.918879
Astyanax fasciatus,-88.628103,15.559302
Astyanax fasciatus,-89.09404,15.252303
Astyanax fasciatus,-89.185194,15.201522
Astyanax fasciatus,-88.657578,15.742137
Astyanax fasciatus,-76.727466,5.181236
Astyanax fasciatus,-43.461814,-22.834834
Astyanax fasciatus,-58.520065,-34.649658
Astyanax fasciatus,-47.658138,-22.723555
Astyanax fasciatus,-47.710591,-23.088926
Astyanax fasciatus,-77.133656,7.40105
Astyanax fasciatus,-76.069456,4.32315
Astyanax fasciatus,-76.667033,5.684387
Astyanax fasciatus,-74.738477,5.197884
Astyanax fasciatus,-76.718961,5.415467
Astyanax fasciatus,-47.661354,-15.675922
Astyanax fasciatus,-75.140833,10.393056
Astyanax fasciatus,-75.923332,4.770926
Astyanax fasciatus,-77.133656,7.40105
Astyanax fasciatus,-74.808386,4.286794
Astyanax fasciatus,-98.790328,21.263468
Astyanax fasciatus,-98.790328,21.263468
Astyanax fasciatus,-57.63498,-18.995405
Astyanax fasciatus,-47.848112,-23.371275
Astyanax fasciatus,-76.667033,5.684387
Astyanax fasciatus,-74.734636,5.205214
Astyanax fasciatus,-74.594915,4.51325
Astyanax fasciatus,-76.607617,5.372737
Astyanax fasciatus,-73.905424,7.350125
Astyanax fasciatus,-74.594915,4.51325
Astyanax fasciatus,-76.727466,5.181236
Astyanax fasciatus,-76.650278,5.096667
Astyanax fasciatus,-73.99056,6.928839
Astyanax fasciatus,-76.736123,5.349615
Astyanax bimaculatus,-67.001797,-13.975436
Astyanax bimaculatus,-75.937267,-9.510226
Astyanax bimaculatus,-67.627419,10.216536
Astyanax bimaculatus,-47.661354,-15.675922
Astyanax bimaculatus,-47.710365,-23.089479
Astyanax bimaculatus,-58.020916,6.531964
Astyanax bimaculatus,-72.6883,-12.868843
Astyanax fasciatus,-82.299743,8.689527
Astyanax fasciatus,-82.322424,8.559262
Astyanax fasciatus,-81.82457,8.846308
Astyanax fasciatus,-82.399357,9.280718
Astyanax fasciatus,-82.390859,9.261998
Astyanax fasciatus,-81.878944,8.916819
Astyanax fasciatus,-82.788765,9.362602
Astyanax fasciatus,-82.420658,9.302033
Astyanax fasciatus,-82.180312,8.997044
Astyanax fasciatus,-81.878944,8.916819
Astyanax fasciatus,-82.621572,9.454439
Astyanax fasciatus,-82.990714,9.566942
Astyanax fasciatus,-81.82457,8.846308
Astyanax fasciatus,-81.822997,8.846678
Astyanax fasciatus,-81.878944,8.916819
Astyanax fasciatus,-82.186298,8.856293
Astyanax fasciatus,-82.389068,9.340241
Astyanax fasciatus,-81.780425,8.77068
Astyanax fasciatus,-81.878944,8.916819
Astyanax fasciatus,-104.241418,32.946865
Astyanax fasciatus,-47.658138,-22.723555
Astyanax fasciatus,-47.658138,-22.723555
Astyanax bimaculatus,-69.038937,-12.530487
Astyanax fasciatus,-79.516855,9.261391
Astyanax fasciatus,-89.360293,15.116062
Astyanax bimaculatus,-69.342471,8.03038
Astyanax bimaculatus,-69.660815,9.095317
Astyanax bimaculatus,-69.682996,9.083452
Astyanax bimaculatus,-69.344137,8.82786
Astyanax bimaculatus,-58.548361,-23.495303
Astyanax fasciatus,-77.1317,7.389128
Astyanax fasciatus,-99.746551,24.989955
Astyanax fasciatus,-81.547897,8.824512
Astyanax fasciatus,-82.333904,8.680115
Astyanax bimaculatus,-64.881617,7.41063
Astyanax bimaculatus,-67.5619,10.29799
Astyanax bimaculatus,-67.725861,10.154354
Astyanax fasciatus,-46.667713,-23.514945
Astyanax bimaculatus,-57.700328,-16.07277
Astyanax bimaculatus,-47.658138,-22.723555
Astyanax bimaculatus,-47.658138,-22.723555
Astyanax bimaculatus,-47.658138,-22.723555
Astyanax fasciatus,-47.658138,-22.723555
Astyanax fasciatus,-47.658138,-22.723555
Astyanax fasciatus,-45.310878,-23.225309
Astyanax fasciatus,-46.667713,-23.514945
Astyanax fasciatus,-47.848112,-23.371275
Astyanax bimaculatus,-44.563663,-22.505908
Astyanax bimaculatus,-46.835666,-22.982183
Astyanax bimaculatus,-56.556523,-29.116613
Astyanax bimaculatus,-56.556523,-29.116613
Astyanax bimaculatus,-56.556523,-29.116613
Astyanax fasciatus,-56.556523,-29.116613
Astyanax bimaculatus,-56.556523,-29.116613
Astyanax fasciatus,-44.954791,-17.336154
Astyanax fasciatus,-41.349469,-22.025145
Astyanax fasciatus,-51.515465,-20.650605
Astyanax fasciatus,-43.461814,-22.834834
Astyanax bimaculatus,-51.515465,-20.650605
Astyanax fasciatus,-58.179,-31.827333
Astyanax fasciatus,-58.179,-31.827333
Astyanax fasciatus,-58.179,-31.827333
Astyanax fasciatus,-58.179,-31.827333
Astyanax fasciatus,-58.179,-31.827333
Astyanax fasciatus,-58.179,-31.827333
Astyanax fasciatus,-58.179,-31.827333
Astyanax fasciatus,-58.179,-31.827333
Astyanax fasciatus,-58.179,-31.827333
Astyanax fasciatus,-58.179,-31.827333
Astyanax fasciatus,-58.179,-31.827333
Astyanax bimaculatus,-59.674367,-22.540367
Astyanax bimaculatus,-59.674367,-22.540367
Astyanax bimaculatus,-53.23477,3.92404
Astyanax bimaculatus,-72.752833,5.043975
Astyanax bimaculatus,-72.487167,5.261083
Astyanax bimaculatus,-72.744194,5.120694
Astyanax bimaculatus,-71.97275,5.067159
Astyanax bimaculatus,-73.021389,4.638444
Astyanax bimaculatus,-73.031353,4.818307
Astyanax bimaculatus,-71.471966,6.209427
Astyanax bimaculatus,-71.592324,6.176556
Astyanax bimaculatus,-72.054377,5.911478
Astyanax bimaculatus,-71.486108,6.177478
Astyanax bimaculatus,-71.975306,5.066083
Astyanax bimaculatus,-71.809783,5.877289
Astyanax bimaculatus,-71.884694,6.135694
Astyanax bimaculatus,-72.199167,5.625472
Astyanax bimaculatus,-72.449444,5.435833
Astyanax bimaculatus,-71.779998,5.863907
Astyanax fasciatus,-53.692778,-20.491944
Astyanax fasciatus,-54.293333,-24.913333
Astyanax fasciatus,-54.1703,-24.5536
Astyanax fasciatus,-54.1951,-24.5615
Astyanax fasciatus,-54.1951,-24.5618
Astyanax fasciatus,-51.859167,-23.641667
Astyanax lacustris,-54.911944,-25.755556
Astyanax lacustris,-54.590278,-25.452222
Astyanax fasciatus,-54.053333,-21.085
Astyanax lacustris,-54.053333,-21.085
Astyanax fasciatus,-53.528055,-24.350555
Astyanax fasciatus,-53.678611,-20.626111
Astyanax lacustris,-53.528055,-24.350555
Astyanax lacustris,-53.251944,-22.761111
Astyanax lacustris,-53.257248,-22.765556
Astyanax bimaculatus,-50.253056,-17.823056
Astyanax lacustris,-47.095278,-17.771667
Astyanax fasciatus,-44.658056,-21.276389
Astyanax fasciatus,-44.658056,-21.276389
Astyanax fasciatus,-44.658056,-21.276389
Astyanax fasciatus,-44.658056,-21.276389
Astyanax fasciatus,-51.958333,-26.776944
Astyanax fasciatus,-48.105833,-23.625
Astyanax lacustris,-56.029167,-28.570833
Astyanax lacustris,-54.308193,-28.394982
Astyanax lacustris,-56.655556,-29.424722
Astyanax fasciatus,-54.306028,-28.407687
Astyanax fasciatus,-50.571944,-22.066389
Astyanax scabripinnis,-47.396111,-15.509722
Astyanax lacustris,-53.263333,-23.678333
Astyanax fasciatus,-53.322778,-23.700278
Astyanax fasciatus,-52.596944,-24.948333
Astyanax lacustris,-52.6075,-26.673056
Astyanax fasciatus,-50.571944,-22.066389
Astyanax fasciatus,-54.351472,-24.808611
Astyanax fasciatus,-53.566667,-22.8
Astyanax lacustris,-54.351472,-24.808611
Astyanax fasciatus,-53.55,-22.816667
Astyanax fasciatus,-53.600278,-22.856389
Astyanax fasciatus,-53.2575,-22.764722
Astyanax fasciatus,-48.1175,-23.534722
Astyanax lacustris,-54.293333,-24.913333
Astyanax lacustris,-54.3125,-24.783889
Astyanax lacustris,-54.331667,-24.878333
Astyanax lacustris,-54.293333,-24.783889
Astyanax lacustris,-54.316667,-24.946389
Astyanax lacustris,-54.33,-24.865
Astyanax fasciatus,-54.603333,-25.449722
Astyanax lacustris,-54.549444,-25.446944
Astyanax fasciatus,-54.424722,-25.246667
Astyanax fasciatus,-54.006667,-25.334167
Astyanax fasciatus,-50.986111,-25.063056
Astyanax fasciatus,-44.453056,-14.311111
Astyanax fasciatus,-48.991667,-23.200278
Astyanax fasciatus,-50.701389,-24.063333
Astyanax fasciatus,-47.394152,-22.838237
Astyanax fasciatus,-49.353814,-16.240867
Astyanax fasciatus,-52.017222,-23.36
Astyanax fasciatus,-53.433056,-20.748333
Astyanax fasciatus,-54.2,-22.782778
Astyanax fasciatus,-53.949722,-24.721111
Astyanax fasciatus,-53.846667,-24.745556
Astyanax fasciatus,-50.066389,-25.026389
Astyanax fasciatus,-50.252222,-24.872778
Astyanax fasciatus,-50.252222,-24.872778
Astyanax fasciatus,-50.287778,-24.845833
Astyanax fasciatus,-50.252222,-24.872778
Astyanax fasciatus,-50.287778,-24.845833
Astyanax fasciatus,-50.156667,-24.992222
Astyanax fasciatus,-50.287778,-24.845833
Astyanax fasciatus,-50.156667,-24.992222
Astyanax bimaculatus,-42.010556,-16.762222
Astyanax fasciatus,-42.010556,-16.762222
Astyanax fasciatus,-54.227222,-21.574167
Astyanax fasciatus,-52.030833,-23.303611
Astyanax fasciatus,-52.190556,-23.536111
Astyanax fasciatus,-52.193889,-23.523611
Astyanax fasciatus,-52.193611,-23.530556
Astyanax fasciatus,-48.94,-23.104167
Astyanax fasciatus,-50.868611,-25.271389
Astyanax fasciatus,-48.548333,-17.726944
Astyanax fasciatus,-51.115278,-25.0275
Astyanax fasciatus,-52.526944,-23.250278
Astyanax fasciatus,-51.844722,-23.326667
Astyanax fasciatus,-51.844722,-23.326667
Astyanax fasciatus,-49.451344,-16.912615
Astyanax fasciatus,-49.218622,-16.409048
Astyanax fasciatus,-53.316667,-24.183333
Astyanax fasciatus,-52.866667,-24.75
Astyanax fasciatus,-53.316667,-24.183333
Astyanax fasciatus,-54.433333,-24.75
Astyanax fasciatus,-53.322222,-24.196667
Astyanax fasciatus,-54.2,-25.216667
Astyanax fasciatus,-54.333333,-24.933333
Astyanax fasciatus,-54.266667,-25.066667
Astyanax fasciatus,-52.933333,-24.716667
Astyanax fasciatus,-48.441111,-22.727222
Astyanax fasciatus,-54.45,-24.4
Astyanax fasciatus,-54.2,-24.916667
Astyanax fasciatus,-54.333333,-24.933333
Astyanax fasciatus,-54.283333,-23.9
Astyanax fasciatus,-54.266667,-25.066667
Astyanax fasciatus,-54.333333,-24.933333
Astyanax fasciatus,-54.216667,-24.666667
Astyanax fasciatus,-52.030833,-23.303611
Astyanax fasciatus,-52.030833,-23.303611
Astyanax fasciatus,-50.562222,-22.504167
Astyanax fasciatus,-53.892778,-28.301667
Astyanax fasciatus,-50.484722,-22.006389
Astyanax scabripinnis,-50.160164,-25.095031
Astyanax fasciatus,-52.168889,-24.919722
Astyanax fasciatus,-52.168889,-24.919722
Astyanax fasciatus,-52.543889,-23.265833
Astyanax fasciatus,-49.840278,-23.07
Astyanax fasciatus,-49.833889,-23.064444
Astyanax fasciatus,-54.068333,-24.591111
Astyanax fasciatus,-49.115833,-16.939444
Astyanax fasciatus,-54.068333,-24.591111
Astyanax fasciatus,-54.55,-25.433333
Astyanax fasciatus,-51.086944,-25.119444
Astyanax fasciatus,-45.191111,-11.050278
Astyanax fasciatus,-50.712222,-25.418056
Astyanax fasciatus,-49.748889,-23.096389
Astyanax fasciatus,-50.653333,-25.279167
Astyanax fasciatus,-42.950278,-18.950278
Astyanax bimaculatus,-42.950278,-18.950278
Astyanax fasciatus,-50.868611,-25.271389
Astyanax bimaculatus,-41.748889,-20.084444
Astyanax fasciatus,-41.716389,-19.985556
Astyanax fasciatus,-53.900833,-24.184167
Astyanax fasciatus,-41.724722,-19.973056
Astyanax bimaculatus,-41.724722,-19.973056
Astyanax bimaculatus,-41.750556,-20.036944
Astyanax fasciatus,-41.750556,-20.036944
Astyanax fasciatus,-41.701111,-20.045
Astyanax bimaculatus,-42.230556,-19.001389
Astyanax bimaculatus,-42.360556,-18.9525
Astyanax fasciatus,-50.653333,-25.279167
Astyanax fasciatus,-42.691111,-17.126667
Astyanax fasciatus,-51.086944,-25.119444
Astyanax fasciatus,-51.115278,-25.0275
Astyanax fasciatus,-54.0175,-23.935
Astyanax fasciatus,-52.28,-25.238333
Astyanax fasciatus,-52.478333,-27.255833
Astyanax fasciatus,-51.400833,-23.573333
Astyanax fasciatus,-53.038889,-27.150278
Astyanax fasciatus,-52.859444,-27.171389
Astyanax fasciatus,-48.386667,-22.897222
Astyanax fasciatus,-52.478333,-27.255833
Astyanax fasciatus,-52.966111,-27.121667
Astyanax fasciatus,-52.478333,-27.255833
Astyanax fasciatus,-53.046944,-27.1375
Astyanax fasciatus,-53.038889,-27.150278
Astyanax bimaculatus,-43.265556,-19.600833
Astyanax fasciatus,-50.228056,-23.044444
Astyanax fasciatus,-52.993611,-27.067222
Astyanax fasciatus,-52.478333,-27.255833
Astyanax fasciatus,-52.478333,-27.255833
Astyanax fasciatus,-53.035,-27.083333
Astyanax lacustris,-52.356944,-23.984167
Astyanax fasciatus,-53.85,-24.346389
Astyanax fasciatus,-53.85,-24.346389
Astyanax fasciatus,-53.85,-24.346389
Astyanax lacustris,-52.208056,-23.559167
Astyanax fasciatus,-52.218056,-23.535556
Astyanax lacustris,-52.218056,-23.535556
Astyanax fasciatus,-53.873056,-24.211111
